,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
43200,30.05.2024 20:01:29.930000,149.634,33.7006,6.96009,6.967,6.863,39.4128,4.63967,4.48402,41.955,56.4252,765.81,757.635,5.32686,4.60033,1.69212,-2.13558,6.05282,16.3412,16.3412,1.0,1.0,1
43201,30.05.2024 20:01:29.940000,149.634,102.173,6.96009,6.967,6.447,39.3629,4.95578,4.77184,64.2078,75.0923,764.995,756.885,5.34529,7.24049,1.65174,-2.15321,6.05359,16.3412,16.3412,1.0,1.0,1
43202,30.05.2024 20:01:29.950000,201.05,190.915,6.95395,6.735,6.232,39.3629,4.9601,4.8782,67.9215,79.1211,763.3,755.335,5.40935,8.45341,1.681,-2.30519,6.05401,16.9199,16.9199,1.0,1.0,1
43203,30.05.2024 20:01:29.960000,256.586,190.915,6.95959,6.54,6.232,39.3574,4.9601,4.8782,67.9215,79.1211,762.405,754.525,5.2998,9.55323,1.92477,-2.31268,6.05401,17.6794,17.6794,1.0,1.0,1
43204,30.05.2024 20:01:29.970000,256.586,190.915,6.95959,6.54,6.232,39.3574,4.9601,4.8782,67.9215,79.1211,762.405,754.525,5.2998,9.55323,1.92477,-2.31268,6.05401,17.6794,17.6794,1.0,1.0,1
43205,30.05.2024 20:01:29.980000,256.586,319.702,6.95959,6.54,6.111,39.4083,4.7476,4.87917,62.0069,83.9509,761.545,753.67,4.93428,11.5949,2.04493,-2.35663,6.05428,17.6794,17.6794,1.0,1.0,1
43206,30.05.2024 20:01:29.990000,404.983,373.343,6.96076,6.62,5.878,39.3528,4.51021,4.70512,55.1114,80.6773,758.965,751.065,4.07586,11.0224,1.91405,-2.50823,6.05505,17.5781,17.5781,1.0,1.0,1
43207,30.05.2024 20:01:30.000000,404.983,386.938,6.96076,6.62,5.738,39.3443,4.36124,4.49098,39.6275,64.5043,758.09,750.215,3.54302,10.2345,1.86935,-2.42896,6.05649,17.5781,17.5781,1.0,1.0,1
43208,30.05.2024 20:01:30.010000,473.95,386.938,6.95897,6.46,5.738,39.3443,4.36124,4.49098,39.6275,64.5043,757.195,749.345,3.34524,9.15524,1.78013,-2.38857,6.05649,16.833,16.833,1.0,1.0,1
43209,30.05.2024 20:01:30.020000,473.95,454.01,6.95897,6.46,5.728,39.3598,4.21844,4.15488,32.6553,42.7681,756.365,748.53,2.63527,6.61869,1.85469,-2.31425,6.05788,16.833,16.833,1.0,1.0,1
43210,30.05.2024 20:01:30.030000,473.95,454.01,6.95897,6.46,5.728,39.3598,4.21844,4.15488,32.6553,42.7681,756.365,748.53,2.63527,6.61869,1.85469,-2.31425,6.05788,16.833,16.833,1.0,1.0,1
43211,30.05.2024 20:01:30.040000,482.025,575.546,6.96199,6.269,5.843,39.3598,4.10717,3.90034,17.4745,14.2614,754.755,746.895,2.80264,6.22768,1.71467,-2.32405,6.05879,16.833,16.833,1.0,1.0,1
43212,30.05.2024 20:01:30.050000,482.025,575.546,6.96199,6.269,5.843,39.3598,4.10717,3.90034,17.4745,14.2614,754.755,746.895,2.80264,6.22768,1.71467,-2.32405,6.05879,16.833,16.833,1.0,1.0,1
