,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
62100,31.05.2024 00:26:07.480000,109.506,82.9742,7.94471,8.153,7.787,39.2682,4.41514,4.31543,69.8814,82.6303,597.02,588.48,6.21643,4.13097,2.05868,-2.21775,6.92933,100.145,100.145,1.0,1.0,1
62101,31.05.2024 00:26:07.490000,141.147,145.926,7.98315,7.857,7.598,39.2598,4.34615,4.4156,66.6532,83.4532,594.4,585.99,6.00883,3.55407,2.26453,-2.40428,6.92945,100.21,100.21,1.0,1.0,1
62102,31.05.2024 00:26:07.500000,141.147,145.926,7.98315,7.857,7.598,39.2598,4.34615,4.4156,66.6532,83.4532,594.4,585.99,6.00883,3.55407,2.26453,-2.40428,6.92945,100.21,100.21,1.0,1.0,1
62103,31.05.2024 00:26:07.510000,160.84,230.713,7.98315,7.712,7.445,39.2598,4.04994,4.33193,57.8626,88.4896,593.575,585.135,6.04798,3.58376,2.2376,-2.34537,6.92945,100.21,100.21,1.0,1.0,1
62104,31.05.2024 00:26:07.520000,160.84,230.713,7.98315,7.712,7.445,39.2598,4.04994,4.33193,57.8626,88.4896,593.575,585.135,6.04798,3.58376,2.2376,-2.34537,6.92945,100.21,100.21,1.0,1.0,1
62105,31.05.2024 00:26:07.530000,254.608,304.211,7.99606,7.783,7.324,39.2458,3.78306,4.09355,44.8433,74.2956,591.015,582.915,5.28543,3.9772,2.12348,-2.44197,6.93079,100.203,100.203,1.0,1.0,1
62106,31.05.2024 00:26:07.540000,254.608,304.211,7.99606,7.783,7.324,39.2458,3.78306,4.09355,44.8433,74.2956,591.015,582.915,5.28543,3.9772,2.12348,-2.44197,6.93079,100.203,100.203,1.0,1.0,1
62107,31.05.2024 00:26:07.550000,299.927,307.919,7.944,7.836,7.224,39.2956,3.65902,3.85181,29.9036,50.4613,589.33,581.415,4.67923,7.01903,1.95607,-2.30844,6.93162,100.21,100.21,1.0,1.0,1
62108,31.05.2024 00:26:07.560000,377.051,467.853,7.96988,7.752,6.844,39.2916,3.58609,3.37084,18.4486,19.9765,586.805,578.77,4.32457,9.31809,2.12498,-2.23232,6.93308,100.21,100.21,1.0,1.0,1
62109,31.05.2024 00:26:07.570000,377.051,467.853,7.96988,7.752,6.844,39.2916,3.58609,3.37084,18.4486,19.9765,586.805,578.77,4.32457,9.31809,2.12498,-2.23232,6.93308,100.21,100.21,1.0,1.0,1
62110,31.05.2024 00:26:07.580000,437.695,467.853,7.99563,7.447,6.844,39.2786,3.58609,3.37084,18.4486,19.9765,585.94,577.89,4.44468,8.80628,2.1044,-2.1673,6.9344,100.195,100.195,1.0,1.0,1
62111,31.05.2024 00:26:07.590000,494.632,597.134,7.9421,7.315,6.779,39.2818,3.68826,3.38277,24.6419,21.6811,584.245,576.25,4.56643,4.9898,2.12181,-2.27064,6.93537,100.195,100.195,1.0,1.0,1
62112,31.05.2024 00:26:07.600000,527.591,696.505,7.96874,7.282,6.781,39.2746,3.68826,3.38277,24.6419,21.6811,583.395,575.435,4.48252,4.69173,1.99319,-2.2866,6.93619,100.195,100.195,1.0,1.0,1
62113,31.05.2024 00:26:07.610000,527.591,712.161,7.96874,7.282,6.768,39.2746,3.79131,3.59565,30.2826,31.4244,581.715,573.765,4.53298,4.74624,1.8414,-2.31118,6.93619,100.203,100.203,1.0,1.0,1
62114,31.05.2024 00:26:07.620000,555.194,712.161,7.98838,7.117,6.768,39.2349,3.79131,3.59565,30.2826,31.4244,580.91,572.955,4.47956,4.74493,1.81091,-2.31328,6.93716,100.203,100.203,1.0,1.0,1
62115,31.05.2024 00:26:07.630000,555.194,712.161,7.98838,7.117,6.768,39.2349,3.79131,3.59565,30.2826,31.4244,580.91,572.955,4.47956,4.74493,1.81091,-2.31328,6.93716,100.203,100.203,1.0,1.0,1
62116,31.05.2024 00:26:07.640000,571.509,698.071,7.98838,6.949,6.759,39.1847,3.84279,3.796,37.5242,43.5331,580.075,572.12,4.68132,4.35172,1.74195,-2.34876,6.93814,100.203,100.203,1.0,1.0,1
