,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
600,30.05.2024 08:37:48.370000,97.8058,196.6,10.4643,11.494,11.424,31.7314,2.76998,2.45889,25.4125,18.8526,504.815,505.655,5.80921,7.82353,0.404068,0.478879,9.88203,81.2789,81.2789,1.0,1.0,1
601,30.05.2024 08:37:48.380000,97.8058,218.024,10.465,11.477,11.424,31.7314,2.63917,2.5036,15.0095,22.6774,503.31,504.095,4.67227,5.78674,0.362736,0.480336,9.88201,81.2789,81.2789,1.0,1.0,1
602,30.05.2024 08:37:48.390000,97.8058,218.024,10.465,11.477,11.424,31.7314,2.63917,2.5036,15.0095,22.6774,503.31,504.095,4.67227,5.78674,0.362736,0.480336,9.88201,81.2789,81.2789,1.0,1.0,1
603,30.05.2024 08:37:48.400000,131.506,218.024,10.465,11.477,11.261,31.7769,2.53441,2.56297,6.43608,22.7168,502.04,502.855,3.37439,3.77717,0.362587,0.488611,9.88201,79.4416,79.4416,1.0,1.0,1
604,30.05.2024 08:37:48.410000,131.506,218.024,10.465,11.477,11.261,31.7769,2.53441,2.56297,6.43608,22.7168,502.04,502.855,3.37439,3.77717,0.362587,0.488611,9.88201,79.4416,79.4416,1.0,1.0,1
605,30.05.2024 08:37:48.420000,176.331,255.679,10.4702,11.388,11.106,31.7545,2.42787,2.61652,2.2983,27.2974,500.98,501.795,2.18502,2.56085,0.305371,0.493257,9.88648,75.3111,75.3111,1.0,1.0,1
606,30.05.2024 08:37:48.430000,303.223,361.478,10.473,11.259,10.91,31.7762,2.5888,2.61889,3.38227,32.0002,500.04,500.78,1.63389,1.98353,0.225319,0.396817,9.88832,75.3111,75.3111,1.0,1.0,1
607,30.05.2024 08:37:48.440000,303.223,361.478,10.473,11.259,10.91,31.7734,2.711,2.5998,3.38227,32.0002,500.04,500.78,1.63389,1.98353,0.225319,0.396817,9.88832,75.3111,75.3111,1.0,1.0,1
608,30.05.2024 08:37:48.450000,348.953,379.935,10.4645,11.244,10.835,31.7853,2.96027,2.55946,16.4625,27.3114,499.08,499.915,1.57944,1.98109,0.231694,0.372091,9.88997,68.6704,68.6704,1.0,1.0,1
609,30.05.2024 08:37:48.460000,348.953,379.935,10.4645,11.244,10.835,31.7853,2.96027,2.55946,16.4625,27.3114,499.08,499.915,1.57944,1.98109,0.231694,0.372091,9.88997,68.6704,68.6704,1.0,1.0,1
610,30.05.2024 08:37:48.470000,348.953,428.384,10.4674,11.156,10.835,31.7853,3.03999,2.53153,25.2509,24.0778,498.22,499.14,1.87131,3.46186,0.261654,0.437017,9.8919,64.6195,64.6195,1.0,1.0,1
611,30.05.2024 08:37:48.480000,478.811,519.516,10.4661,11.013,10.687,31.7376,3.02138,2.49848,28.3708,17.9968,497.23,498.04,3.27838,6.28473,0.247399,0.408941,9.89441,64.6195,64.6195,1.0,1.0,1
612,30.05.2024 08:37:48.490000,478.811,519.516,10.4661,11.013,10.687,31.7376,3.02138,2.49848,28.3708,17.9968,497.23,498.04,3.27838,6.28473,0.247399,0.408941,9.89441,64.6195,64.6195,1.0,1.0,1
613,30.05.2024 08:37:48.500000,478.811,519.516,10.475,11.013,10.687,31.7376,2.93553,2.4762,27.2408,21.6411,496.0,496.7,4.7722,8.5513,0.233792,0.447084,9.89603,62.254,62.254,1.0,1.0,1
614,30.05.2024 08:37:48.510000,493.561,553.546,10.471,10.982,10.738,31.6548,2.71664,2.4506,19.363,18.2116,494.625,495.245,5.61095,9.42824,0.300724,0.501687,9.89732,59.2303,59.2303,1.0,1.0,1
615,30.05.2024 08:37:48.520000,493.561,553.546,10.471,10.982,10.738,31.5853,2.60748,2.44672,19.363,18.2116,494.625,495.245,5.61095,9.42824,0.300724,0.501687,9.89732,59.2303,59.2303,1.0,1.0,1
616,30.05.2024 08:37:48.530000,497.516,549.838,10.4717,10.966,10.731,31.6575,2.42052,2.45073,9.59857,15.1399,493.235,493.72,5.53184,9.36329,0.329102,0.496927,9.89964,59.2303,59.2303,1.0,1.0,1
617,30.05.2024 08:37:48.540000,497.516,545.801,10.4642,10.869,10.731,31.6575,2.36753,2.46511,3.08818,19.4346,491.79,492.23,5.29042,8.56565,0.289345,0.470697,9.90091,56.467,56.467,1.0,1.0,1
618,30.05.2024 08:37:48.550000,500.894,545.801,10.4642,10.869,10.671,31.6914,2.34486,2.47764,3.08818,19.4346,491.79,492.23,5.29042,8.56565,0.289345,0.470697,9.90091,56.467,56.467,1.0,1.0,1
619,30.05.2024 08:37:48.560000,499.328,550.168,10.4642,10.872,10.716,31.6782,2.35462,2.48915,-0.0364369,22.252,490.305,490.785,4.93665,7.73481,0.361519,0.558992,9.90301,55.6424,55.6424,1.0,1.0,1
620,30.05.2024 08:37:48.570000,499.328,550.168,10.4779,10.872,10.716,31.6782,2.46484,2.51088,-0.0364369,22.252,490.305,490.785,4.93665,7.73481,0.361519,0.558992,9.90314,54.239,54.239,1.0,1.0,1
621,30.05.2024 08:37:48.580000,494.055,541.269,10.4779,10.886,10.644,31.6446,2.54842,2.51868,1.06989,18.6999,488.82,489.38,4.4683,7.45234,0.366265,0.562669,9.90314,54.239,54.239,1.0,1.0,1
622,30.05.2024 08:37:48.590000,494.055,541.269,10.4779,10.886,10.644,31.6446,2.54842,2.51868,1.06989,18.6999,488.82,489.38,4.4683,7.45234,0.366265,0.562669,9.90314,54.239,54.239,1.0,1.0,1
623,30.05.2024 08:37:48.600000,501.636,541.928,10.4807,10.841,10.69,31.6446,2.63692,2.52248,8.60441,20.8916,487.42,487.94,4.30085,7.60555,0.286587,0.601388,9.90514,52.2063,52.2063,1.0,1.0,1
624,30.05.2024 08:37:48.610000,497.433,542.505,10.4871,10.785,10.641,31.5956,2.85231,2.5275,15.098,24.8093,486.025,486.54,4.94406,8.28525,0.269989,0.539598,9.90565,52.1918,52.1918,1.0,1.0,1
625,30.05.2024 08:37:48.620000,497.433,542.752,10.4802,10.695,10.641,31.5956,2.87738,2.53124,22.4383,23.5241,484.53,485.03,6.06488,9.32426,0.241215,0.55314,9.90634,50.6004,50.6004,1.0,1.0,1
626,30.05.2024 08:37:48.630000,497.681,542.752,10.4802,10.695,10.594,31.5302,2.87125,2.53867,22.4383,23.5241,484.53,485.03,6.06488,9.32426,0.241215,0.55314,9.90634,50.6004,50.6004,1.0,1.0,1
627,30.05.2024 08:37:48.640000,493.478,535.666,10.4802,10.61,10.614,31.5879,2.83947,2.54331,21.0405,23.0358,482.855,483.405,7.08997,10.0682,0.201908,0.474008,9.90884,48.1409,48.1409,1.0,1.0,1
628,30.05.2024 08:37:48.650000,493.478,535.666,10.4802,10.61,10.614,31.5879,2.83947,2.54331,21.0405,23.0358,482.855,483.405,7.08997,10.0682,0.201908,0.474008,9.90884,48.1409,48.1409,1.0,1.0,1
629,30.05.2024 08:37:48.660000,493.478,535.666,10.4824,10.61,10.614,31.5879,2.71284,2.54951,17.663,24.237,481.165,481.715,7.22924,10.0878,0.160721,0.493871,9.90876,44.8712,44.8712,1.0,1.0,1
630,30.05.2024 08:37:48.670000,493.149,541.681,10.4812,10.601,10.669,31.5949,2.5825,2.54998,13.3759,28.9444,479.505,480.08,6.92623,9.54686,0.183823,0.455823,9.91121,42.296,42.296,1.0,1.0,1
631,30.05.2024 08:37:48.680000,493.149,541.681,10.4812,10.601,10.669,31.6057,2.53773,2.54506,13.3759,28.9444,479.505,480.08,6.92623,9.54686,0.183823,0.455823,9.91121,42.296,42.296,1.0,1.0,1
632,30.05.2024 08:37:48.690000,497.845,537.643,10.4761,10.566,10.732,31.6318,2.51664,2.53491,8.38947,25.616,477.845,478.445,6.4799,9.13765,0.10212,0.44507,9.9124,41.059,41.059,1.0,1.0,1
633,30.05.2024 08:37:48.700000,497.845,537.643,10.4761,10.566,10.732,31.6318,2.51664,2.53491,8.38947,25.616,477.845,478.445,6.4799,9.13765,0.10212,0.44507,9.9124,41.059,41.059,1.0,1.0,1
634,30.05.2024 08:37:48.710000,497.845,537.973,10.485,10.493,10.732,31.6318,2.53823,2.53006,10.6003,24.8183,476.195,476.92,6.19597,9.07525,0.196694,0.315835,9.9135,41.2109,41.2109,1.0,1.0,1
635,30.05.2024 08:37:48.720000,497.845,537.973,10.485,10.493,10.732,31.6318,2.53823,2.53006,10.6003,24.8183,476.195,476.92,6.19597,9.07525,0.196694,0.315835,9.9135,41.2109,41.2109,1.0,1.0,1
636,30.05.2024 08:37:48.730000,495.044,542.752,10.4834,10.51,10.682,31.7232,2.69578,2.50417,12.5217,25.1014,474.545,475.445,6.04631,9.66666,0.235085,0.292741,9.91472,41.2109,41.2109,1.0,1.0,1
637,30.05.2024 08:37:48.740000,490.347,540.939,10.5101,10.369,10.644,31.6732,2.80461,2.48108,18.9679,22.3196,472.94,473.87,5.96609,10.7642,0.310047,0.333787,9.91603,37.623,37.623,1.0,1.0,1
638,30.05.2024 08:37:48.750000,490.347,540.939,10.5101,10.369,10.644,31.6732,2.80461,2.48108,18.9679,22.3196,472.94,473.87,5.96609,10.7642,0.310047,0.333787,9.91603,37.623,37.623,1.0,1.0,1
639,30.05.2024 08:37:48.760000,477.905,529.239,10.5216,10.314,10.526,31.6732,2.83379,2.46683,21.184,20.2641,471.23,472.16,6.14314,11.697,0.334694,0.364076,9.91774,35.7422,35.7422,1.0,1.0,1
640,30.05.2024 08:37:48.770000,469.583,515.726,10.5294,10.246,10.529,31.6406,2.78336,2.47699,23.2791,20.037,469.49,470.405,6.05803,11.8003,0.406708,0.418435,9.91959,35.7422,35.7422,1.0,1.0,1
