,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
75600,31.05.2024 03:16:24.130000,122.36,31.6406,8.10466,8.457,8.224,40.7663,4.20346,3.29173,27.8773,25.4852,499.29,500.195,6.15407,9.1473,1.87586,0.380926,7.05927,97.5188,97.5188,1.0,1.0,1
75601,31.05.2024 03:16:24.140000,122.36,82.0678,8.10466,8.457,8.224,40.7663,4.36084,3.25619,44.4201,23.027,497.495,498.495,6.09378,9.3911,1.91192,0.387138,7.05956,95.1534,95.1534,1.0,1.0,1
75602,31.05.2024 03:16:24.150000,147.574,82.0678,8.11045,8.312,8.123,40.8323,4.37828,3.21357,44.4201,23.027,497.495,498.495,6.09378,9.3911,1.91192,0.387138,7.05956,95.1534,95.1534,1.0,1.0,1
75603,31.05.2024 03:16:24.160000,214.233,126.974,8.11045,8.117,8.024,40.7983,4.18121,3.24872,52.398,16.7318,495.755,496.745,5.81175,9.46165,1.91032,0.449501,7.06017,87.9991,87.9991,1.0,1.0,1
75604,31.05.2024 03:16:24.170000,214.233,126.974,8.11045,8.117,8.024,40.7983,4.18121,3.24872,52.398,16.7318,495.755,496.745,5.81175,9.46165,1.91032,0.449501,7.06017,87.9991,87.9991,1.0,1.0,1
75605,31.05.2024 03:16:24.180000,214.233,126.974,8.114,8.117,8.024,40.7983,3.9693,3.26093,41.4711,24.1227,494.09,495.08,5.33911,8.67158,1.92394,0.447803,7.06066,87.9991,87.9991,1.0,1.0,1
75606,31.05.2024 03:16:24.190000,214.233,126.974,8.114,8.117,8.024,40.7983,3.9693,3.26093,41.4711,24.1227,494.09,495.08,5.33911,8.67158,1.92394,0.447803,7.06066,87.9991,87.9991,1.0,1.0,1
75607,31.05.2024 03:16:24.200000,362.219,146.338,8.11693,8.163,7.706,40.7964,3.55849,3.32691,23.5922,27.3196,492.45,493.55,4.7885,7.83729,1.85092,0.350379,7.06087,87.1889,87.1889,1.0,1.0,1
75608,31.05.2024 03:16:24.210000,455.823,182.346,8.11343,8.103,7.548,40.763,3.17937,3.4126,7.11019,28.8343,490.955,492.075,4.32292,7.83123,1.88984,0.298521,7.06141,85.8652,85.8652,1.0,1.0,1
75609,31.05.2024 03:16:24.220000,455.823,278.174,8.11343,7.847,7.548,40.763,3.19916,3.44168,-1.14211,30.1703,489.48,490.515,4.06724,8.12854,1.8632,0.258747,7.06211,85.8652,85.8652,1.0,1.0,1
75610,31.05.2024 03:16:24.230000,523.306,278.174,8.12094,7.847,7.42,40.7429,3.28226,3.44353,-1.14211,30.1703,489.48,490.515,4.06724,8.12854,1.8632,0.258747,7.06211,85.9447,85.9447,1.0,1.0,1
75611,31.05.2024 03:16:24.240000,523.306,278.174,8.12094,7.847,7.42,40.7429,3.28226,3.44353,-1.14211,30.1703,489.48,490.515,4.06724,8.12854,1.8632,0.258747,7.06211,85.9447,85.9447,1.0,1.0,1
75612,31.05.2024 03:16:24.250000,608.093,408.115,8.12094,7.718,7.305,40.6197,3.58715,3.39587,6.67319,36.3991,488.035,488.92,4.16046,8.16346,1.90189,0.282995,7.0629,81.6117,81.6117,1.0,1.0,1
75613,31.05.2024 03:16:24.260000,666.43,473.62,8.10807,7.726,7.207,40.7188,3.90715,3.34678,20.5528,35.305,486.61,487.375,4.66883,8.01609,1.93616,0.246582,7.0639,78.4433,78.4433,1.0,1.0,1
75614,31.05.2024 03:16:24.270000,666.43,473.62,8.10807,7.726,7.207,40.7188,3.90715,3.34678,20.5528,35.305,486.61,487.375,4.66883,8.01609,1.93616,0.246582,7.0639,78.4433,78.4433,1.0,1.0,1
