,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
120000,31.05.2024 15:33:56.390000,97.8882,58.255,10.8458,11.27,11.127,31.877,3.64363,3.25953,29.2163,13.8833,625.26,626.16,3.79204,6.09065,0.178668,-0.111254,9.44021,7.84143,7.84143,1.0,1.0,1
120001,31.05.2024 15:33:56.400000,104.81,79.9255,10.8467,11.158,11.127,31.9556,3.58708,3.35338,33.0825,18.8573,623.62,624.5,3.23298,5.05249,0.174953,-0.0809274,9.44083,9.59201,9.59201,1.0,1.0,1
120002,31.05.2024 15:33:56.410000,149.634,93.6035,10.8467,11.097,10.881,31.9556,3.4994,3.415,32.489,27.9464,622.2,623.035,2.25063,3.2932,0.137504,-0.108048,9.44118,10.9447,10.9447,1.0,1.0,1
120003,31.05.2024 15:33:56.420000,149.634,93.6035,10.84,11.097,10.881,31.8646,3.33907,3.43824,32.489,27.9464,622.2,623.035,2.25063,3.2932,0.137504,-0.108048,9.44118,10.9447,10.9447,1.0,1.0,1
120004,31.05.2024 15:33:56.430000,214.81,103.244,10.84,11.082,10.845,31.8272,3.25108,3.44506,24.6876,36.7798,620.975,621.77,1.37017,1.5515,0.114318,-0.143069,9.44188,11.7911,11.7911,1.0,1.0,1
120005,31.05.2024 15:33:56.440000,214.81,118.735,10.84,11.03,10.845,31.8272,3.18364,3.46004,18.0932,26.4091,619.865,620.65,0.786044,0.690828,0.0623355,-0.170506,9.44303,11.7911,11.7911,1.0,1.0,1
120006,31.05.2024 15:33:56.450000,276.855,118.735,10.8418,11.03,10.709,31.8567,3.13378,3.45297,18.0932,26.4091,619.865,620.65,0.786044,0.690828,0.0623355,-0.170506,9.44303,11.7911,11.7911,1.0,1.0,1
120007,31.05.2024 15:33:56.460000,337.747,130.518,10.8449,11.0,10.642,31.8643,3.09901,3.36198,13.0201,27.0705,618.76,619.61,0.804864,0.998068,0.0615878,-0.152339,9.44317,13.9106,13.9106,1.0,1.0,1
120008,31.05.2024 15:33:56.470000,337.747,130.518,10.8449,11.0,10.642,31.8643,3.11771,3.31866,13.0201,27.0705,618.76,619.61,0.804864,0.998068,0.0615878,-0.152339,9.44371,13.9106,13.9106,1.0,1.0,1
120009,31.05.2024 15:33:56.480000,386.279,179.297,10.8505,10.967,10.551,31.9071,3.14831,3.27715,10.303,23.7461,617.7,618.51,1.05906,1.97865,0.0274501,-0.130007,9.44371,13.954,13.954,1.0,1.0,1
120010,31.05.2024 15:33:56.490000,432.999,199.649,10.8505,10.931,10.472,31.9071,3.18291,3.23018,15.782,13.9371,616.695,617.295,2.05184,3.51563,0.0911174,-0.0528646,9.44401,16.3918,16.3918,1.0,1.0,1
120011,31.05.2024 15:33:56.500000,432.999,199.649,10.8436,10.931,10.472,31.9518,3.27183,3.15529,15.782,13.9371,616.695,617.295,2.05184,3.51563,0.0911174,-0.0528646,9.44401,16.3918,16.3918,1.0,1.0,1
120012,31.05.2024 15:33:56.510000,432.999,199.649,10.8436,10.931,10.472,31.9518,3.27183,3.15529,15.782,13.9371,616.695,617.295,2.05184,3.51563,0.0911174,-0.0528646,9.44401,16.3918,16.3918,1.0,1.0,1
