,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
2400,30.05.2024 08:59:00.580000,-90.39,232.526,11.6188,12.962,12.881,31.0355,2.5199,2.12391,24.0144,10.1391,506.165,507.27,4.10125,8.76048,0.362682,0.806049,11.0119,0.781253,0.781253,1.0,1.0,1
2401,30.05.2024 08:59:00.590000,-44.6594,266.803,11.6162,12.905,12.788,30.9767,2.48992,2.13739,24.0144,10.1391,506.165,507.27,4.10125,8.76048,0.362682,0.806049,11.0119,0.781253,0.781253,1.0,1.0,1
2402,30.05.2024 08:59:00.600000,-10.8765,281.799,11.6162,12.907,12.74,30.9767,2.4338,2.18662,24.4599,12.6388,504.465,505.505,4.1469,8.06755,0.504787,0.79794,11.0153,3.00203,3.00203,1.0,1.0,1
2403,30.05.2024 08:59:00.610000,-10.8765,281.799,11.6162,12.907,12.74,30.9767,2.4338,2.18662,24.4599,12.6388,504.465,505.505,4.1469,8.06755,0.504787,0.79794,11.0153,3.00203,3.00203,1.0,1.0,1
2404,30.05.2024 08:59:00.620000,-10.8765,281.799,11.6278,12.907,12.74,30.9506,2.28501,2.26147,18.4202,25.344,502.92,503.915,3.47544,6.09151,0.438385,0.754346,11.0153,3.00203,3.00203,1.0,1.0,1
2405,30.05.2024 08:59:00.630000,102.008,320.114,11.6277,12.86,12.594,30.9644,2.14623,2.31396,13.5555,25.0667,501.585,502.56,2.37152,4.07061,0.457168,0.731141,11.0221,5.74364,5.74364,1.0,1.0,1
2406,30.05.2024 08:59:00.640000,102.008,320.114,11.6277,12.86,12.594,30.9644,2.14623,2.31396,13.5555,25.0667,501.585,502.56,2.37152,4.07061,0.457168,0.731141,11.0221,5.74364,5.74364,1.0,1.0,1
2407,30.05.2024 08:59:00.650000,109.012,320.114,11.6402,12.86,12.542,30.982,2.09776,2.34208,6.57847,22.4009,500.405,501.375,1.44345,3.0687,0.417106,0.804261,11.0221,5.76533,5.76533,1.0,1.0,1
2408,30.05.2024 08:59:00.660000,145.761,366.092,11.6433,12.718,12.401,30.9775,2.14952,2.34221,7.16798,29.7471,499.24,500.23,1.06466,3.06277,0.386325,0.750728,11.0303,9.49798,9.49798,1.0,1.0,1
2409,30.05.2024 08:59:00.670000,185.971,411.246,11.6322,12.695,12.336,30.9799,2.2401,2.32608,7.16798,29.7471,499.24,500.23,1.06466,3.06277,0.386325,0.750728,11.0303,9.49798,9.49798,1.0,1.0,1
