,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
128100,31.05.2024 22:35:25.150000,172.128,82.727,7.4034,6.663,6.37,40.4902,5.70155,4.07894,59.0881,9.94499,874.945,875.76,8.32096,7.80659,2.53629,-0.401511,5.69606,-28.3782,-28.3782,1.0,1.0,1
128101,31.05.2024 22:35:25.160000,172.128,82.727,7.39932,6.663,6.37,40.488,5.59407,4.12932,71.3443,-1.19483,873.18,874.085,8.25486,7.98881,2.69068,-0.373236,5.69606,-26.5336,-26.5336,1.0,1.0,1
128102,31.05.2024 22:35:25.170000,280.069,113.626,7.39749,6.502,6.143,40.4497,5.40435,4.18053,65.9916,18.5902,871.455,872.41,8.05489,8.19569,3.37526,-0.489043,5.6963,-26.5336,-26.5336,1.0,1.0,1
128103,31.05.2024 22:35:25.180000,280.069,129.199,7.39749,6.497,6.143,40.4497,5.1582,4.24593,65.9916,18.5902,871.455,872.41,8.05489,8.19569,3.37526,-0.489043,5.69666,-25.9766,-25.9766,1.0,1.0,1
128104,31.05.2024 22:35:25.190000,280.069,129.199,7.39749,6.497,6.143,40.4497,5.1582,4.24593,65.9916,18.5902,871.455,872.41,8.05489,8.19569,3.37526,-0.489043,5.69666,-25.9766,-25.9766,1.0,1.0,1
128105,31.05.2024 22:35:25.200000,379.44,129.199,7.39674,6.497,6.03,40.6308,4.90261,4.33615,48.1819,29.8549,869.785,870.75,7.51941,7.97387,5.33808,-0.463153,5.69666,-25.9766,-25.9766,1.0,1.0,1
128106,31.05.2024 22:35:25.210000,449.808,170.316,7.40089,6.443,5.908,40.5873,4.2929,4.59213,22.8762,37.8706,868.27,869.295,6.78813,7.09482,5.8716,-0.181311,5.69879,-23.5894,-23.5894,1.0,1.0,1
128107,31.05.2024 22:35:25.220000,525.86,259.717,7.40462,6.267,5.746,40.5998,4.23361,4.65828,9.3011,46.6464,866.755,867.815,6.45169,7.55348,5.10552,-0.0698497,5.69879,-23.5894,-23.5894,1.0,1.0,1
128108,31.05.2024 22:35:25.230000,593.591,369.058,7.40462,6.094,5.699,40.5998,4.26953,4.71799,9.3011,46.6464,866.755,867.815,6.45169,7.55348,5.10552,-0.0698497,5.69953,-17.8964,-17.8964,1.0,1.0,1
128109,31.05.2024 22:35:25.240000,593.591,369.058,7.40925,6.094,5.699,40.5843,4.58749,4.66167,12.8905,58.7972,865.245,866.305,6.05927,7.88932,5.42111,-0.18526,5.69953,-17.8964,-17.8964,1.0,1.0,1
