,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
100800,31.05.2024 11:13:21.340000,42.8467,97.5586,10.634,11.807,11.774,31.7611,2.64863,2.31568,28.4863,10.3395,617.89,618.65,4.63088,7.05081,-0.768851,-0.231984,10.0505,87.066,87.066,1.0,1.0,1
100801,31.05.2024 11:13:21.350000,102.502,64.682,10.6442,11.778,11.743,31.7645,2.66161,2.38712,34.1276,14.6036,616.16,616.94,4.90514,7.18712,-0.776046,-0.204918,10.0503,87.066,87.066,1.0,1.0,1
100802,31.05.2024 11:13:21.360000,108.682,93.1915,10.6521,11.79,11.69,31.6671,2.58809,2.45554,31.5322,17.3644,614.48,615.205,5.02034,7.3389,-0.763934,-0.183821,10.0501,87.066,87.066,1.0,1.0,1
100803,31.05.2024 11:13:21.370000,108.682,105.469,10.6521,11.709,11.69,31.6671,2.46263,2.49504,31.5322,17.3644,614.48,615.205,5.02034,7.3389,-0.763934,-0.183821,10.0501,86.3643,86.3643,1.0,1.0,1
100804,31.05.2024 11:13:21.380000,116.016,105.469,10.6464,11.709,11.592,31.7034,2.28358,2.47928,21.8211,31.5095,612.825,613.525,5.23818,6.93369,-0.784964,-0.2069,10.0521,86.2341,86.2341,1.0,1.0,1
100805,31.05.2024 11:13:21.390000,154.66,123.349,10.6464,11.645,11.528,31.7049,2.2209,2.48524,15.5895,29.7714,611.245,612.0,5.00719,6.21006,-0.847365,-0.221287,10.0515,86.2341,86.2341,1.0,1.0,1
100806,31.05.2024 11:13:21.400000,154.66,123.349,10.6464,11.645,11.528,31.7049,2.2209,2.48524,15.5895,29.7714,611.245,612.0,5.00719,6.21006,-0.847365,-0.221287,10.0515,86.2341,86.2341,1.0,1.0,1
100807,31.05.2024 11:13:21.410000,154.66,123.349,10.6506,11.645,11.528,31.7049,2.18927,2.48261,11.7444,23.4418,609.82,610.605,4.73046,6.23635,-0.833716,-0.187624,10.0525,84.5052,84.5052,1.0,1.0,1
100808,31.05.2024 11:13:21.420000,255.762,199.814,10.6523,11.522,11.329,31.7505,2.29162,2.38951,11.7444,23.4418,609.82,610.605,4.73046,6.23635,-0.833716,-0.187624,10.0526,84.715,84.715,1.0,1.0,1
100809,31.05.2024 11:13:21.430000,255.762,199.814,10.6485,11.522,11.329,31.6697,2.35364,2.36403,13.3689,23.9836,608.36,609.155,5.2389,6.93631,-0.80485,-0.167649,10.0526,82.7763,82.7763,1.0,1.0,1
