,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
2100,30.05.2024 08:55:31.370000,-114.532,232.114,10.9651,12.187,12.243,30.6085,2.99456,2.46827,27.4845,13.7573,508.435,509.45,3.97878,8.07696,0.715568,0.37329,10.3579,5.72916,5.72916,1.0,1.0,1
2101,30.05.2024 08:55:31.380000,-87.2589,232.114,10.9705,12.187,12.043,30.5522,3.06744,2.45882,27.4845,13.7573,508.435,509.45,3.97878,8.07696,0.715568,0.37329,10.3579,5.72916,5.72916,1.0,1.0,1
2102,30.05.2024 08:55:31.390000,-59.1614,253.125,10.9705,12.117,11.997,30.5896,3.00464,2.49442,33.2731,7.11879,506.725,507.715,4.3087,8.2077,0.711267,0.347432,10.3587,6.32234,6.32234,1.0,1.0,1
2103,30.05.2024 08:55:31.400000,-59.1614,253.125,10.9745,12.117,11.997,30.5896,2.91725,2.54375,33.2731,7.11879,506.725,507.715,4.42705,7.62186,0.707025,0.339458,10.3599,6.42361,6.42361,1.0,1.0,1
2104,30.05.2024 08:55:31.410000,47.7905,264.496,10.9769,12.181,11.83,30.5081,2.81028,2.58358,33.2742,19.2458,505.04,505.975,4.42705,7.62186,0.707025,0.339458,10.3599,6.42361,6.42361,1.0,1.0,1
2105,30.05.2024 08:55:31.420000,47.7905,264.496,10.9769,12.181,11.83,30.5081,2.81028,2.58358,33.2742,19.2458,505.04,505.975,4.42705,7.62186,0.707025,0.339458,10.3599,6.42361,6.42361,1.0,1.0,1
2106,30.05.2024 08:55:31.430000,123.926,265.155,10.9769,12.148,11.657,30.5081,2.69257,2.61045,25.841,31.1727,503.5,504.61,3.9411,5.98496,0.699449,0.279517,10.3609,7.19763,7.19763,1.0,1.0,1
2107,30.05.2024 08:55:31.440000,175.836,308.331,10.9672,12.068,11.598,30.5138,2.53977,2.71002,15.7219,26.3115,502.09,503.05,3.29694,5.1146,0.616984,0.242748,10.3624,7.19763,7.19763,1.0,1.0,1
2108,30.05.2024 08:55:31.450000,175.836,383.148,10.9672,11.858,11.598,30.5138,2.55071,2.70024,12.0212,27.1788,500.755,501.655,2.91889,5.00946,0.585879,0.233625,10.3633,7.50145,7.50145,1.0,1.0,1
2109,30.05.2024 08:55:31.460000,259.799,383.148,10.9771,11.858,11.4,30.5136,2.60736,2.68742,12.0212,27.1788,500.755,501.655,2.91889,5.00946,0.585879,0.233625,10.3633,7.50145,7.50145,1.0,1.0,1
2110,30.05.2024 08:55:31.470000,322.092,443.216,10.9771,11.78,11.387,30.5729,2.69928,2.65749,16.113,32.266,499.405,500.28,2.68657,4.99867,0.564174,0.236766,10.3649,7.50145,7.50145,1.0,1.0,1
