,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
94800,31.05.2024 09:22:04.000000,67.4011,26.944,10.4623,11.633,11.52,30.4546,2.95776,2.98771,33.4449,50.0082,624.705,626.045,6.43002,3.83306,0.163693,-0.210827,9.8637,100.239,100.239,1.0,1.0,1
94801,31.05.2024 09:22:04.010000,67.4011,26.944,10.4623,11.633,11.52,30.4546,2.95776,2.98771,33.4449,50.0082,624.705,626.045,6.43002,3.83306,0.163693,-0.210827,9.8637,100.239,100.239,1.0,1.0,1
94802,31.05.2024 09:22:04.020000,78.2776,77.8656,10.4556,11.613,11.39,30.4749,2.98347,3.07349,45.3743,52.0501,622.985,624.385,7.463,3.76162,0.295575,-0.188374,9.86473,100.224,100.224,1.0,1.0,1
94803,31.05.2024 09:22:04.030000,78.2776,77.8656,10.4556,11.613,11.39,30.4749,2.98347,3.07349,45.3743,52.0501,622.985,624.385,7.463,3.76162,0.295575,-0.188374,9.86473,100.224,100.224,1.0,1.0,1
94804,31.05.2024 09:22:04.040000,78.2776,103.491,10.4556,11.613,11.274,30.4333,2.82342,3.0384,37.3869,51.6783,620.385,621.91,6.84938,4.12491,0.304578,-0.343865,9.86649,100.224,100.224,1.0,1.0,1
94805,31.05.2024 09:22:04.050000,94.6747,115.439,10.4132,11.501,11.162,30.4645,2.43716,2.61442,23.1747,31.7859,618.66,620.255,5.78938,4.85756,0.248889,-0.277979,9.86642,100.231,100.231,1.0,1.0,1
94806,31.05.2024 09:22:04.060000,78.2776,103.491,10.4556,11.613,11.274,30.4333,2.43716,2.61442,23.1747,31.7859,620.385,621.91,6.84938,4.12491,0.304578,-0.343865,9.86649,100.231,100.231,1.0,1.0,1
94807,31.05.2024 09:22:04.070000,114.532,111.154,10.4619,11.43,11.164,30.5331,2.349,2.39807,13.7205,10.2874,616.145,617.75,5.32163,5.58873,0.32504,-0.2321,9.86577,100.253,100.253,1.0,1.0,1
94808,31.05.2024 09:22:04.080000,114.532,125.903,10.4619,11.43,11.103,30.5331,2.349,2.39807,13.7205,10.2874,615.345,616.865,5.40464,5.94871,0.280612,-0.297385,9.8678,100.072,100.072,1.0,1.0,1
94809,31.05.2024 09:22:04.090000,114.532,125.903,10.4619,11.43,11.103,30.5331,2.349,2.39807,13.7205,10.2874,615.345,616.865,5.40464,5.94871,0.280612,-0.297385,9.8678,100.072,100.072,1.0,1.0,1
94810,31.05.2024 09:22:04.100000,114.532,125.903,10.4619,11.43,11.103,30.5172,2.29405,2.21586,9.40934,-2.28716,614.5,615.98,5.81191,5.06619,0.392436,-0.326647,9.8678,100.072,100.072,1.0,1.0,1
94811,31.05.2024 09:22:04.110000,136.533,251.147,10.4571,11.401,10.88,30.5055,2.26657,2.17331,6.64186,-6.51442,612.0,613.485,6.0917,4.48499,0.25635,-0.411473,9.86831,100.072,100.072,1.0,1.0,1
94812,31.05.2024 09:22:04.120000,191.739,251.147,10.4551,11.204,10.88,30.4578,2.34087,2.2107,13.7326,-0.283274,611.16,612.615,6.39564,4.36828,0.320548,-0.35137,9.86831,98.4375,98.4375,1.0,1.0,1
94813,31.05.2024 09:22:04.130000,224.945,302.399,10.4542,11.165,10.734,30.5804,2.44481,2.37925,8.98328,2.56655,610.285,611.79,6.54651,3.82416,0.362193,-0.392246,9.86886,94.0249,94.0249,1.0,1.0,1
94814,31.05.2024 09:22:04.140000,224.945,344.504,10.4542,11.165,10.725,30.5804,2.44481,2.37925,8.98328,2.56655,609.48,610.935,6.24378,3.85163,0.275472,-0.375534,9.86886,94.0249,94.0249,1.0,1.0,1
94815,31.05.2024 09:22:04.150000,283.118,344.504,10.453,11.125,10.725,30.5064,2.53854,2.57136,20.0593,16.7567,607.835,609.26,6.35723,4.19646,0.294824,-0.402436,9.86987,94.0249,94.0249,1.0,1.0,1
94816,31.05.2024 09:22:04.160000,315.747,366.998,10.4595,11.088,10.523,30.5064,2.53854,2.57136,20.0593,16.7567,606.96,608.43,6.35134,4.4314,0.330924,-0.441063,9.87091,89.5689,89.5689,1.0,1.0,1
94817,31.05.2024 09:22:04.170000,315.747,366.998,10.4595,11.088,10.523,30.4904,2.57971,2.70639,21.1251,28.5796,606.12,607.58,6.48371,4.04873,0.332871,-0.343956,9.87091,89.5689,89.5689,1.0,1.0,1
94818,31.05.2024 09:22:04.180000,315.747,366.998,10.4595,11.088,10.523,30.4904,2.57971,2.70639,21.1251,28.5796,606.12,607.58,6.48371,4.04873,0.332871,-0.343956,9.87091,89.5689,89.5689,1.0,1.0,1
94819,31.05.2024 09:22:04.190000,364.856,421.133,10.4259,11.023,10.531,30.5255,2.55978,2.77636,23.7872,33.6996,605.25,606.755,5.98589,3.79394,0.369088,-0.267027,9.87158,79.4199,79.4199,1.0,1.0,1
94820,31.05.2024 09:22:04.200000,364.856,421.133,10.4259,11.023,10.531,30.5255,2.55978,2.77636,23.7872,33.6996,605.25,606.755,5.98589,3.79394,0.369088,-0.267027,9.87158,79.4199,79.4199,1.0,1.0,1
94821,31.05.2024 09:22:04.210000,412.564,461.755,10.4277,10.967,10.495,30.5362,2.55146,2.74797,25.2953,34.9805,602.74,604.215,5.86808,3.9621,0.233849,-0.264462,9.87289,79.4199,79.4199,1.0,1.0,1
94822,31.05.2024 09:22:04.220000,412.564,518.033,10.4277,10.967,10.517,30.5362,2.52486,2.67251,22.2183,29.9128,600.22,601.715,5.69828,3.93425,0.225413,-0.287693,9.87413,73.2133,73.2133,1.0,1.0,1
94823,31.05.2024 09:22:04.230000,425.418,518.033,10.4524,10.979,10.517,30.6913,2.48042,2.5239,22.5872,20.1072,599.425,600.87,5.71719,3.76339,0.213643,-0.239077,9.87505,67.8603,67.8603,1.0,1.0,1
94824,31.05.2024 09:22:04.240000,436.706,535.913,10.4625,10.959,10.569,30.6913,2.48042,2.5239,22.5872,20.1072,598.575,600.04,5.6147,3.89973,0.247619,-0.306004,9.87625,67.7879,67.7879,1.0,1.0,1
94825,31.05.2024 09:22:04.250000,436.706,535.913,10.4625,10.959,10.569,30.6082,2.41971,2.40615,16.3394,9.79852,597.75,599.185,6.1157,4.01581,0.246432,-0.321965,9.87625,67.7879,67.7879,1.0,1.0,1
94826,31.05.2024 09:22:04.260000,450.879,541.186,10.4727,10.945,10.519,30.5021,2.36754,2.31125,16.2771,4.41845,596.05,597.555,6.1563,4.11626,0.153561,-0.318882,9.87769,61.6175,61.6175,1.0,1.0,1
94827,31.05.2024 09:22:04.270000,450.879,545.141,10.4727,10.945,10.536,30.5021,2.36754,2.31125,16.2771,4.41845,595.225,596.755,5.59085,4.07646,0.146705,-0.351269,9.87775,61.6175,61.6175,1.0,1.0,1
94828,31.05.2024 09:22:04.280000,470.572,545.141,10.4937,10.961,10.536,30.4865,2.36176,2.29943,13.6621,4.20652,594.375,595.9,5.54589,4.64102,0.139398,-0.434241,9.87775,56.9155,56.9155,1.0,1.0,1
94829,31.05.2024 09:22:04.290000,470.572,545.141,10.4937,10.961,10.536,30.4865,2.36176,2.29943,13.6621,4.20652,594.375,595.9,5.54589,4.64102,0.139398,-0.434241,9.87775,56.9155,56.9155,1.0,1.0,1
