,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
118500,31.05.2024 15:13:50.740000,84.1278,66.0003,10.7724,10.887,10.87,29.6857,3.83656,3.87065,30.9144,31.6192,545.385,546.855,5.87428,2.47366,-0.0520719,-0.560629,9.37431,60.9809,60.9809,1.0,1.0,1
118501,31.05.2024 15:13:50.750000,84.1278,66.0003,10.7724,10.887,10.87,29.6857,3.83656,3.87065,30.9144,31.6192,545.385,546.855,5.87428,2.47366,-0.0520719,-0.560629,9.37431,60.9809,60.9809,1.0,1.0,1
118502,31.05.2024 15:13:50.760000,84.1278,81.6559,10.7724,10.887,10.716,29.6857,3.81279,3.93744,29.2383,31.2838,544.51,546.025,6.20973,3.06773,0.0471389,-0.554213,9.37501,61.0026,61.0026,1.0,1.0,1
118503,31.05.2024 15:13:50.770000,95.581,95.9106,10.8113,10.795,10.76,29.7826,3.72222,3.87767,30.7774,36.791,542.01,543.525,6.42314,3.82513,0.0378844,-0.520296,9.37585,63.614,63.614,1.0,1.0,1
118504,31.05.2024 15:13:50.780000,95.581,105.551,10.8113,10.795,10.706,29.7826,3.63041,3.79337,26.2111,27.9578,541.225,542.66,6.6668,3.85236,0.0990283,-0.534521,9.37675,64.4748,64.4748,1.0,1.0,1
118505,31.05.2024 15:13:50.790000,95.581,105.551,10.8113,10.795,10.706,29.7826,3.63041,3.79337,26.2111,27.9578,541.225,542.66,6.6668,3.85236,0.0990283,-0.534521,9.37675,64.4748,64.4748,1.0,1.0,1
118506,31.05.2024 15:13:50.800000,104.315,105.551,10.7478,10.762,10.706,29.8639,3.53358,3.61778,16.2278,16.2659,540.36,541.85,6.79653,3.97974,0.0868804,-0.579638,9.37817,65.2416,65.2416,1.0,1.0,1
118507,31.05.2024 15:13:50.810000,116.18,128.21,10.8136,10.814,10.597,29.8343,3.52027,3.5444,14.7093,9.11133,537.795,539.305,6.74082,4.29505,-0.0166505,-0.496981,9.37911,65.2416,65.2416,1.0,1.0,1
118508,31.05.2024 15:13:50.820000,127.304,128.21,10.7747,10.734,10.597,29.7845,3.52027,3.5444,14.7093,9.11133,536.99,538.45,6.19382,4.44825,-0.121736,-0.463572,9.37911,65.8131,65.8131,1.0,1.0,1
118509,31.05.2024 15:13:50.830000,127.304,177.154,10.7747,10.734,10.508,29.7845,3.53186,3.48812,13.5317,8.81337,536.135,537.6,5.95875,4.04023,-0.126016,-0.491179,9.3808,65.8131,65.8131,1.0,1.0,1
