,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
112200,31.05.2024 13:51:59.970000,148.892,25.8728,7.17653,7.419,7.066,40.1044,4.49748,3.77075,50.8098,21.9321,519.915,520.91,3.84979,8.36138,-0.96671,0.190906,6.23488,9.89584,9.89584,1.0,1.0,1
112201,31.05.2024 13:51:59.980000,148.892,25.8728,7.17653,7.419,7.066,40.1044,4.49748,3.77075,50.8098,21.9321,519.915,520.91,3.84979,8.36138,-0.96671,0.190906,6.23488,9.89584,9.89584,1.0,1.0,1
112202,31.05.2024 13:51:59.990000,243.896,132.495,7.17673,7.248,6.831,40.0416,4.88907,3.86277,50.8098,21.9321,519.915,520.91,4.03871,8.13514,-1.07988,0.112705,6.23436,9.75116,9.75116,1.0,1.0,1
112203,31.05.2024 13:52:00.000000,344.916,163.641,7.17334,7.136,6.731,39.9711,4.72486,4.02527,58.929,38.6897,516.545,517.445,3.90615,7.28959,-1.13895,0.143762,6.2343,9.99711,9.99711,1.0,1.0,1
112204,31.05.2024 13:52:00.010000,452.939,221.814,7.16724,7.093,6.485,39.9929,4.35546,4.1129,58.929,38.6897,516.545,517.445,3.90615,7.28959,-1.13895,0.143762,6.23421,9.99711,9.99711,1.0,1.0,1
112205,31.05.2024 13:52:00.020000,452.939,259.717,7.16724,7.018,6.485,39.9929,4.18735,4.14671,49.7162,56.4353,515.025,515.93,3.41324,5.88215,-1.0663,0.124704,6.23421,9.99711,9.99711,1.0,1.0,1
112206,31.05.2024 13:52:00.030000,550.332,259.717,7.16532,7.018,6.328,39.9569,4.03496,4.1898,34.2686,50.2136,513.62,514.585,2.97233,5.18336,-1.07998,0.0285125,6.23446,9.98987,9.98987,1.0,1.0,1
112207,31.05.2024 13:52:00.040000,640.31,337.418,7.16532,6.852,6.233,40.0431,3.8989,4.18131,34.2686,50.2136,513.62,514.585,2.97233,5.18336,-1.07998,0.0285125,6.23497,13.18,13.18,1.0,1.0,1
112208,31.05.2024 13:52:00.050000,640.31,337.418,7.16695,6.852,6.233,40.0431,3.81708,4.17154,21.544,45.8106,512.29,513.235,2.7194,5.31482,-1.09935,0.0522552,6.23537,13.18,13.18,1.0,1.0,1
112209,31.05.2024 13:52:00.060000,688.76,442.969,7.16634,6.651,6.183,39.9886,3.86517,4.07487,21.544,45.8106,512.29,513.235,2.68739,5.50635,-1.09089,-0.0483918,6.23537,14.8076,14.8076,1.0,1.0,1
112210,31.05.2024 13:52:00.070000,683.816,566.235,7.16634,6.502,6.307,39.9886,3.92854,4.00005,20.7801,57.1041,510.98,511.875,2.68739,5.50635,-1.09089,-0.0483918,6.23548,14.8076,14.8076,1.0,1.0,1
112211,31.05.2024 13:52:00.080000,683.816,566.235,7.16634,6.502,6.307,39.9886,3.92854,4.00005,20.7801,57.1041,510.98,511.875,2.68739,5.50635,-1.09089,-0.0483918,6.23548,14.8076,14.8076,1.0,1.0,1
112212,31.05.2024 13:52:00.090000,683.816,566.235,7.17233,6.502,6.307,39.9974,4.02419,3.93119,28.3267,41.1729,509.685,510.485,2.9833,5.86795,-1.06977,-0.0820355,6.23548,14.8076,14.8076,1.0,1.0,1
112213,31.05.2024 13:52:00.100000,691.562,718.423,7.16739,6.367,6.3,40.065,4.20901,3.7872,32.6419,22.64,508.355,509.085,3.65501,6.51838,-1.15464,-0.0425572,6.23589,12.3698,12.3698,1.0,1.0,1
112214,31.05.2024 13:52:00.110000,691.562,718.423,7.16739,6.367,6.3,40.065,4.20901,3.7872,32.6419,22.64,508.355,509.085,3.65501,6.51838,-1.15464,-0.0425572,6.23589,12.3698,12.3698,1.0,1.0,1
112215,31.05.2024 13:52:00.120000,709.854,718.423,7.17198,6.367,6.27,39.9454,4.20861,3.78017,37.893,22.4817,506.925,507.645,4.53069,7.45523,-1.15033,0.0502524,6.23589,13.2668,13.2668,1.0,1.0,1
112216,31.05.2024 13:52:00.130000,708.371,719.412,7.16462,6.217,6.247,39.8643,4.10724,3.72941,37.4859,30.8808,505.39,506.13,5.07395,8.27724,-1.11072,0.00124693,6.2353,13.2668,13.2668,1.0,1.0,1
112217,31.05.2024 13:52:00.140000,701.614,713.644,7.16032,6.184,6.202,39.9603,4.05263,3.72406,37.4859,30.8808,505.39,506.13,5.19583,8.79207,-1.08615,0.0277705,6.2353,12.8689,12.8689,1.0,1.0,1
112218,31.05.2024 13:52:00.150000,697.494,707.464,7.16032,6.24,6.177,39.9603,3.98794,3.72515,33.746,18.9958,503.825,504.56,5.19583,8.79207,-1.08615,0.0277705,6.23507,12.8689,12.8689,1.0,1.0,1
112219,31.05.2024 13:52:00.160000,697.494,707.464,7.16032,6.24,6.177,39.9603,3.98794,3.72515,33.746,18.9958,503.825,504.56,5.19583,8.79207,-1.08615,0.0277705,6.23507,12.8689,12.8689,1.0,1.0,1
112220,31.05.2024 13:52:00.170000,697.494,707.464,7.15987,6.24,6.177,39.9998,3.92263,3.73129,26.8062,16.5247,502.25,502.93,4.9095,8.86737,-0.966492,0.051332,6.23507,12.8617,12.8617,1.0,1.0,1
112221,31.05.2024 13:52:00.180000,696.753,704.745,7.16347,6.137,6.153,40.0501,3.78744,3.78739,22.4781,26.4109,500.665,501.32,4.62931,8.70844,-1.00601,0.00657225,6.23462,14.4965,14.4965,1.0,1.0,1
112222,31.05.2024 13:52:00.190000,687.607,704.745,7.16507,6.137,6.15,40.1198,3.77339,3.79862,21.1301,29.9617,499.08,499.71,4.29982,8.26043,-0.982018,0.107286,6.23462,14.6846,14.6846,1.0,1.0,1
112223,31.05.2024 13:52:00.200000,687.607,704.745,7.16507,6.137,6.15,40.1198,3.77339,3.79862,21.1301,29.9617,499.08,499.71,4.29982,8.26043,-0.982018,0.107286,6.23462,14.6846,14.6846,1.0,1.0,1
112224,31.05.2024 13:52:00.210000,693.045,694.61,7.16507,6.085,6.163,40.0991,3.78152,3.8097,19.9316,26.272,497.505,498.07,4.26321,8.04355,-0.929284,0.0778022,6.23396,14.6412,14.6412,1.0,1.0,1
112225,31.05.2024 13:52:00.220000,696.505,688.101,7.16405,6.145,6.188,40.0755,3.87557,3.83372,19.9316,26.272,497.505,498.07,4.35213,7.94801,-0.943058,0.0240417,6.23411,14.3663,14.3663,1.0,1.0,1
112226,31.05.2024 13:52:00.230000,688.925,708.7,7.16405,6.203,6.159,40.0755,3.91283,3.83609,23.498,27.6483,495.92,496.46,4.35213,7.94801,-0.943058,0.0240417,6.23317,14.3663,14.3663,1.0,1.0,1
112227,31.05.2024 13:52:00.240000,688.925,708.7,7.16405,6.203,6.159,40.0755,3.91283,3.83609,23.498,27.6483,495.92,496.46,4.35213,7.94801,-0.943058,0.0240417,6.23317,14.3663,14.3663,1.0,1.0,1
112228,31.05.2024 13:52:00.250000,688.925,708.7,7.16712,6.203,6.159,40.1,3.93125,3.83405,26.5384,30.9233,494.315,494.845,4.50944,7.91107,-0.893555,0.0699611,6.23317,14.9523,14.9523,1.0,1.0,1
112229,31.05.2024 13:52:00.260000,693.374,692.056,7.1677,6.153,6.175,40.0615,3.93181,3.80703,27.1859,24.4134,492.705,493.21,4.83845,7.929,-0.912041,-0.0349393,6.23209,15.2127,15.2127,1.0,1.0,1
112230,31.05.2024 13:52:00.270000,693.374,692.056,7.1677,6.153,6.175,40.0615,3.93181,3.80703,27.1859,24.4134,492.705,493.21,4.83845,7.929,-0.912041,-0.0349393,6.23209,15.2127,15.2127,1.0,1.0,1
112231,31.05.2024 13:52:00.280000,696.835,692.056,7.16236,6.153,6.188,40.0493,3.90752,3.80679,26.6912,23.308,491.075,491.595,5.12617,7.91552,-0.921277,0.017673,6.23209,15.4442,15.4442,1.0,1.0,1
