,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
46500,30.05.2024 20:42:03.280000,101.514,39.3036,6.50816,5.98,5.902,40.6005,5.5915,4.80048,31.4316,33.4899,741.905,742.775,5.8948,7.20601,2.95136,-0.434014,5.00907,-11.6319,-11.6319,1.0,1.0,1
46501,30.05.2024 20:42:03.290000,101.514,39.3036,6.50816,5.98,5.902,40.6005,5.5915,4.80048,31.4316,33.4899,741.905,742.775,5.8948,7.20601,2.95136,-0.434014,5.00907,-11.6319,-11.6319,1.0,1.0,1
46502,30.05.2024 20:42:03.300000,124.997,86.2701,6.50842,5.838,5.703,40.5954,6.01088,4.69191,48.9004,23.8868,740.13,741.025,5.54528,6.81299,3.64485,-0.371196,5.0096,-9.76562,-9.76562,1.0,1.0,1
46503,30.05.2024 20:42:03.310000,124.997,86.2701,6.50842,5.838,5.703,40.5954,6.01088,4.69191,48.9004,23.8868,740.13,741.025,5.54528,6.81299,3.64485,-0.371196,5.0096,-9.76562,-9.76562,1.0,1.0,1
46504,30.05.2024 20:42:03.320000,195.282,99.3713,6.50857,5.756,5.506,40.5818,5.90998,4.68613,59.4319,21.8548,738.485,739.34,4.79245,5.64476,3.67086,-0.31602,5.00975,-9.70052,-9.70052,1.0,1.0,1
46505,30.05.2024 20:42:03.330000,317.395,150.046,6.5082,5.659,5.284,40.5927,5.49691,4.71596,40.2052,28.4059,735.635,736.495,3.2369,3.14474,3.7053,-0.325511,5.01083,-8.95543,-8.95543,1.0,1.0,1
46506,30.05.2024 20:42:03.340000,398.309,150.046,6.5082,5.659,5.17,40.5975,5.37776,4.74245,40.2052,28.4059,735.635,736.495,3.2369,3.14474,3.7053,-0.325511,5.01083,-8.95543,-8.95543,1.0,1.0,1
46507,30.05.2024 20:42:03.350000,482.025,224.286,6.51364,5.529,5.063,40.5975,5.27563,4.75841,32.2696,27.2984,734.34,735.205,2.89497,2.95444,3.47943,-0.298619,5.01168,-8.36227,-8.36227,1.0,1.0,1
46508,30.05.2024 20:42:03.360000,482.025,224.286,6.51136,5.529,5.063,40.5403,5.27021,4.7666,32.2696,27.2984,734.34,735.205,2.89497,2.95444,3.47943,-0.298619,5.01259,-8.36227,-8.36227,1.0,1.0,1
46509,30.05.2024 20:42:03.370000,486.722,308.908,6.51136,5.366,5.114,40.5403,5.33615,4.73467,24.2508,31.6803,733.095,733.91,2.87714,3.45528,3.23632,-0.200864,5.01259,-8.36227,-8.36227,1.0,1.0,1
46510,30.05.2024 20:42:03.380000,520.752,436.706,6.51605,5.21,5.069,40.5854,5.42646,4.69352,31.6995,30.6545,731.865,732.555,3.42566,4.24124,3.05366,-0.172404,5.0134,-7.2989,-7.2989,1.0,1.0,1
46511,30.05.2024 20:42:03.390000,520.752,436.706,6.51265,5.21,5.069,40.6589,5.5561,4.65904,31.6995,30.6545,731.865,732.555,3.42566,4.24124,3.05366,-0.172404,5.0134,-7.2989,-7.2989,1.0,1.0,1
46512,30.05.2024 20:42:03.400000,543.164,509.711,6.51265,5.152,5.053,40.6589,5.75388,4.57085,41.9456,23.2135,730.51,731.15,4.71731,5.05923,2.95664,-0.190652,5.01433,-7.2989,-7.2989,1.0,1.0,1
46513,30.05.2024 20:42:03.410000,543.164,612.378,6.51155,5.042,5.053,40.6941,5.79983,4.52758,41.9456,23.2135,730.51,731.15,5.7101,6.00876,3.26425,-0.101781,5.01528,-7.2989,-7.2989,1.0,1.0,1
