,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
128700,31.05.2024 22:43:51.760000,147.409,139.746,6.72117,6.721,6.697,40.2484,5.49587,3.73373,59.5973,20.4689,874.53,875.29,8.92569,7.04121,0.714543,0.674293,5.84602,8.21036,8.21036,1.0,1.0,1
128701,31.05.2024 22:43:51.770000,236.316,139.746,6.71416,6.721,6.429,40.2175,5.61289,3.68245,78.1102,18.549,872.775,873.535,8.83393,7.15568,0.842878,0.759494,5.84602,8.12355,8.12355,1.0,1.0,1
128702,31.05.2024 22:43:51.780000,330.826,225.439,6.71416,6.579,6.306,40.2367,5.52278,3.66288,78.1102,18.549,872.775,873.535,8.83393,7.15568,0.842878,0.759494,5.84637,8.12355,8.12355,1.0,1.0,1
128703,31.05.2024 22:43:51.790000,330.826,225.439,6.71491,6.579,6.306,40.2367,5.13486,3.78092,80.0837,13.8052,871.05,871.81,8.74392,7.22376,0.907392,0.771125,5.84641,5.41087,5.41087,1.0,1.0,1
128704,31.05.2024 22:43:51.800000,399.216,248.099,6.72119,6.609,6.2,40.1882,4.77154,3.82467,60.66,29.08,869.41,870.14,8.29641,6.52286,1.63491,0.551776,5.84641,5.41087,5.41087,1.0,1.0,1
128705,31.05.2024 22:43:51.810000,452.774,240.93,6.72119,6.683,6.152,40.1882,4.44465,3.90623,60.66,29.08,869.41,870.14,8.29641,6.52286,1.63491,0.551776,5.84725,4.28964,4.28964,1.0,1.0,1
128706,31.05.2024 22:43:51.820000,452.774,240.93,6.72119,6.683,6.152,40.1882,4.44465,3.90623,60.66,29.08,869.41,870.14,8.29641,6.52286,1.63491,0.551776,5.84725,4.28964,4.28964,1.0,1.0,1
128707,31.05.2024 22:43:51.830000,452.774,240.93,6.71458,6.683,6.152,40.158,4.12572,4.03758,30.1627,36.1957,867.89,868.62,7.81181,5.63961,2.57862,0.523849,5.84725,4.28964,4.28964,1.0,1.0,1
128708,31.05.2024 22:43:51.840000,513.583,411.575,6.72321,6.26,6.004,40.1424,3.64583,4.23235,7.22364,51.5794,866.375,867.155,7.58095,5.48915,2.90181,0.475795,5.84944,7.06018,7.06018,1.0,1.0,1
128709,31.05.2024 22:43:51.850000,585.516,411.575,6.72477,6.26,5.903,40.1524,3.69175,4.26652,0.624747,57.0292,864.86,865.64,7.22032,5.68763,3.05764,0.475948,5.84944,7.06018,7.06018,1.0,1.0,1
128710,31.05.2024 22:43:51.860000,638.992,567.636,6.72477,6.076,5.821,40.1735,3.82995,4.24481,0.624747,57.0292,864.86,865.64,7.22032,5.68763,3.05764,0.475948,5.8501,7.06018,7.06018,1.0,1.0,1
128711,31.05.2024 22:43:51.870000,638.992,567.636,6.72477,6.076,5.821,40.1735,3.82995,4.24481,0.624747,57.0292,864.86,865.64,7.22032,5.68763,3.05764,0.475948,5.8501,7.06018,7.06018,1.0,1.0,1
128712,31.05.2024 22:43:51.880000,638.992,567.636,6.72769,6.076,5.821,40.1735,4.22357,4.13466,11.007,58.5656,863.36,864.07,6.77213,5.9007,3.1567,0.515682,5.85068,6.92274,6.92274,1.0,1.0,1
128713,31.05.2024 22:43:51.890000,709.442,702.932,6.72124,5.895,5.771,40.3476,4.56293,4.06125,28.6402,47.2983,861.87,862.53,6.58863,5.8301,2.38012,0.502819,5.85132,5.42535,5.42535,1.0,1.0,1
128714,31.05.2024 22:43:51.900000,709.442,702.932,6.71887,5.895,5.771,40.2424,4.64992,4.01556,43.9479,40.748,860.345,861.005,6.70996,6.10862,1.69482,0.560951,5.85132,5.42535,5.42535,1.0,1.0,1
128715,31.05.2024 22:43:51.910000,716.363,718.423,6.72497,5.746,5.754,40.2399,4.6225,3.9557,43.9479,40.748,860.345,861.005,6.70996,6.10862,1.69482,0.560951,5.85185,5.42535,5.42535,1.0,1.0,1
128716,31.05.2024 22:43:51.920000,716.363,709.936,6.72497,5.651,5.754,40.2399,4.53678,3.91768,47.5445,38.0578,858.795,859.48,6.96033,6.62334,1.41399,0.523708,5.85224,7.21209,7.21209,1.0,1.0,1
128717,31.05.2024 22:43:51.930000,716.363,709.936,6.72497,5.651,5.754,40.2399,4.53678,3.91768,47.5445,38.0578,858.795,859.48,6.96033,6.62334,1.41399,0.523708,5.85224,7.21209,7.21209,1.0,1.0,1
128718,31.05.2024 22:43:51.940000,709.936,709.936,6.72455,5.651,5.749,40.1828,4.40668,3.87275,41.9647,32.8476,857.21,857.885,7.27513,7.32047,1.17978,0.527812,5.85224,11.3426,11.3426,1.0,1.0,1
128719,31.05.2024 22:43:51.950000,707.959,719.165,6.72282,5.753,5.707,40.1951,4.00518,3.76832,27.7444,23.3543,855.605,856.22,7.64441,7.79947,1.35055,0.433895,5.85301,12.9196,12.9196,1.0,1.0,1
128720,31.05.2024 22:43:51.960000,704.91,712.738,6.7215,5.799,5.698,40.1791,3.90377,3.74755,18.2208,22.3097,853.985,854.52,7.92889,7.65878,2.17505,0.485149,5.85301,12.9196,12.9196,1.0,1.0,1
128721,31.05.2024 22:43:51.970000,690.161,706.888,6.7215,5.704,5.71,40.1791,3.83422,3.74274,18.2208,22.3097,853.985,854.52,7.92889,7.65878,2.17505,0.485149,5.85328,12.9196,12.9196,1.0,1.0,1
128722,31.05.2024 22:43:51.980000,690.161,706.888,6.7241,5.704,5.71,40.1495,3.79125,3.74725,11.3719,20.6971,852.35,852.805,8.07353,7.20688,2.497,0.459556,5.85328,12.9268,12.9268,1.0,1.0,1
128723,31.05.2024 22:43:51.990000,693.704,691.232,6.73201,5.646,5.714,40.1626,3.81127,3.75918,11.3719,20.6971,852.35,852.805,8.1575,6.81423,2.39959,0.470562,5.85367,12.9268,12.9268,1.0,1.0,1
128724,31.05.2024 22:43:52.000000,693.704,691.232,6.73201,5.646,5.714,40.1626,3.81127,3.75918,11.3719,20.6971,852.35,852.805,8.1575,6.81423,2.39959,0.470562,5.85367,12.9268,12.9268,1.0,1.0,1
128725,31.05.2024 22:43:52.010000,693.704,684.228,6.73201,5.716,5.714,40.1626,3.85991,3.78316,8.28646,21.3856,850.7,851.15,8.20372,6.51767,2.41455,0.449977,5.85385,13.831,13.831,1.0,1.0,1
128726,31.05.2024 22:43:52.020000,693.869,694.198,6.72782,5.839,5.766,40.2051,4.08047,3.82151,12.6625,24.1404,849.045,849.49,8.20372,6.51767,2.41455,0.449977,5.85357,16.6016,16.6016,1.0,1.0,1
128727,31.05.2024 22:43:52.030000,693.869,694.198,6.72782,5.839,5.766,40.2051,4.08047,3.82151,12.6625,24.1404,849.045,849.49,8.20372,6.51767,2.41455,0.449977,5.85357,16.6016,16.6016,1.0,1.0,1
128728,31.05.2024 22:43:52.040000,693.869,694.198,6.72757,5.839,5.766,40.2051,4.13843,3.81684,19.6149,26.0903,847.39,847.84,8.31351,6.32794,1.98057,0.413826,5.85359,18.2943,18.2943,1.0,1.0,1
128729,31.05.2024 22:43:52.050000,693.869,694.198,6.72757,5.839,5.766,40.2051,4.13843,3.81684,19.6149,26.0903,847.39,847.84,8.31351,6.32794,1.98057,0.413826,5.85359,18.2943,18.2943,1.0,1.0,1
