,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
120300,31.05.2024 15:36:39.220000,116.592,76.1352,9.64982,8.801,8.557,31.1009,4.71758,4.49997,21.9439,22.6804,652.025,652.445,7.23188,6.24517,0.669456,-0.357501,7.42262,97.2295,97.2295,1.0,1.0,1
120301,31.05.2024 15:36:39.230000,116.592,89.8956,9.64982,8.687,8.557,31.1009,4.75894,4.56816,28.8132,32.8758,650.355,650.705,7.21281,6.1312,0.680122,-0.345238,7.42288,97.2295,97.2295,1.0,1.0,1
120302,31.05.2024 15:36:39.240000,165.289,89.8956,9.65114,8.687,8.418,31.2078,4.77822,4.63933,28.8132,32.8758,650.355,650.705,7.21281,6.1312,0.680122,-0.345238,7.42288,97.2295,97.2295,1.0,1.0,1
120303,31.05.2024 15:36:39.250000,165.289,89.8956,9.65114,8.687,8.418,31.2078,4.77822,4.63933,28.8132,32.8758,650.355,650.705,7.21281,6.1312,0.680122,-0.345238,7.42288,97.2295,97.2295,1.0,1.0,1
120304,31.05.2024 15:36:39.260000,250.488,129.199,9.64187,8.544,8.282,31.1714,4.7519,4.73797,32.15,42.7732,648.765,649.06,7.18538,5.16451,0.65192,-0.270197,7.42315,97.0197,97.0197,1.0,1.0,1
120305,31.05.2024 15:36:39.270000,344.751,146.75,9.64162,8.522,8.132,31.197,4.66313,4.74549,30.2988,50.8358,647.245,647.58,6.94639,3.58428,0.662025,-0.301125,7.42388,97.3235,97.3235,1.0,1.0,1
120306,31.05.2024 15:36:39.280000,438.684,192.892,9.64162,8.497,7.957,31.197,4.60534,4.74649,27.1369,42.6969,645.955,646.305,6.00099,2.21916,0.621516,-0.295447,7.42476,97.3597,97.3597,1.0,1.0,1
120307,31.05.2024 15:36:39.290000,438.684,192.892,9.64162,8.497,7.957,31.197,4.60534,4.74649,27.1369,42.6969,645.955,646.305,6.00099,2.21916,0.621516,-0.295447,7.42476,97.3597,97.3597,1.0,1.0,1
120308,31.05.2024 15:36:39.300000,438.684,192.892,9.65121,8.497,7.957,31.1873,4.50873,4.69545,20.9815,40.4657,644.845,645.22,5.26268,1.49425,0.68053,-0.34554,7.42476,97.3597,97.3597,1.0,1.0,1
120309,31.05.2024 15:36:39.310000,438.684,192.892,9.65121,8.497,7.957,31.1873,4.50873,4.69545,20.9815,40.4657,644.845,645.22,5.26268,1.49425,0.68053,-0.34554,7.42476,97.3597,97.3597,1.0,1.0,1
120310,31.05.2024 15:36:39.320000,493.89,315.088,9.64699,8.318,7.949,31.0869,4.47228,4.61449,18.69,37.6648,643.81,644.155,5.19093,1.99633,0.669097,-0.386137,7.42663,97.3597,97.3597,1.0,1.0,1
120311,31.05.2024 15:36:39.330000,634.872,430.197,9.64932,8.201,7.713,31.0964,4.52419,4.45415,19.8617,29.3962,642.815,643.05,5.88473,3.05618,0.63314,-0.494092,7.4275,94.5168,94.5168,1.0,1.0,1
120312,31.05.2024 15:36:39.340000,634.872,430.197,9.64932,8.201,7.713,31.0964,4.55228,4.42764,19.8617,29.3962,642.815,643.05,5.88473,3.05618,0.63314,-0.494092,7.42841,94.5168,94.5168,1.0,1.0,1
120313,31.05.2024 15:36:39.350000,695.764,478.811,9.64328,8.17,7.667,31.1386,4.57915,4.41331,20.6845,18.7448,641.745,641.83,7.36127,4.34372,0.512534,-0.503117,7.42841,94.5168,94.5168,1.0,1.0,1
120314,31.05.2024 15:36:39.360000,697.989,525.036,9.64328,8.1,7.556,31.1386,4.59704,4.40793,24.0137,23.5167,640.53,640.605,9.16306,5.73351,0.492366,-0.484416,7.42913,91.6522,91.6522,1.0,1.0,1
120315,31.05.2024 15:36:39.370000,697.989,525.036,9.64328,8.1,7.556,31.1386,4.59704,4.40793,24.0137,23.5167,640.53,640.605,9.16306,5.73351,0.492366,-0.484416,7.42913,91.6522,91.6522,1.0,1.0,1
120316,31.05.2024 15:36:39.380000,697.989,525.036,9.65199,8.1,7.556,31.15,4.61721,4.41895,25.5643,24.229,639.16,639.255,10.6347,7.38894,0.508468,-0.450085,7.42913,88.9251,88.9251,1.0,1.0,1
120317,31.05.2024 15:36:39.390000,697.989,525.036,9.65199,8.1,7.556,31.15,4.61721,4.41895,25.5643,24.229,639.16,639.255,10.6347,7.38894,0.508468,-0.450085,7.42913,88.9251,88.9251,1.0,1.0,1
120318,31.05.2024 15:36:39.400000,716.034,673.434,9.65522,7.951,7.483,31.1543,4.60537,4.46347,25.4393,19.267,637.77,637.745,11.4194,8.64537,0.564609,-0.478981,7.42954,84.2231,84.2231,1.0,1.0,1
120319,31.05.2024 15:36:39.410000,699.389,678.543,9.65379,7.984,7.38,31.1382,4.59029,4.58199,24.4595,27.6947,636.335,636.175,11.8687,8.75826,0.644634,-0.456593,7.43023,84.2231,84.2231,1.0,1.0,1
120320,31.05.2024 15:36:39.420000,699.389,678.543,9.65379,7.984,7.38,31.1382,4.58687,4.61325,24.4595,27.6947,636.335,636.175,11.8687,8.75826,0.644634,-0.456593,7.43074,84.2231,84.2231,1.0,1.0,1
120321,31.05.2024 15:36:39.430000,710.431,702.026,9.65806,7.931,7.363,31.0764,4.59031,4.63239,26.4225,35.2128,634.875,634.62,12.0939,8.31425,0.58715,-0.504012,7.43074,81.8359,81.8359,1.0,1.0,1
120322,31.05.2024 15:36:39.440000,710.431,702.026,9.65806,7.931,7.363,31.0764,4.59031,4.63239,26.4225,35.2128,634.875,634.62,12.0939,8.31425,0.58715,-0.504012,7.43074,81.8359,81.8359,1.0,1.0,1
120323,31.05.2024 15:36:39.450000,691.314,694.775,9.65806,7.802,7.388,31.0764,4.59193,4.64018,25.5891,34.4384,633.4,633.17,12.2472,7.95918,0.519775,-0.62068,7.43125,81.7998,81.7998,1.0,1.0,1
120324,31.05.2024 15:36:39.460000,700.625,693.539,9.65294,7.74,7.379,31.0747,4.57654,4.63967,24.546,34.3713,631.9,631.76,12.5036,8.26285,0.538387,-0.604174,7.43142,79.3909,79.3909,1.0,1.0,1
120325,31.05.2024 15:36:39.470000,700.625,693.539,9.65294,7.74,7.379,31.0747,4.57654,4.63967,24.546,34.3713,631.9,631.76,12.5036,8.26285,0.538387,-0.604174,7.43142,79.3909,79.3909,1.0,1.0,1
120326,31.05.2024 15:36:39.480000,700.625,692.138,9.66029,7.775,7.379,31.0747,4.5649,4.62539,24.9099,37.0166,630.35,630.315,12.7881,9.03869,0.48307,-0.531596,7.43206,79.3909,79.3909,1.0,1.0,1
120327,31.05.2024 15:36:39.490000,700.625,692.138,9.66029,7.775,7.379,31.0747,4.5649,4.62539,24.9099,37.0166,630.35,630.315,12.7881,9.03869,0.48307,-0.531596,7.43206,79.3909,79.3909,1.0,1.0,1
120328,31.05.2024 15:36:39.500000,689.584,702.85,9.65685,7.728,7.38,31.1126,4.522,4.54261,22.5712,32.6336,628.765,628.845,12.9208,9.96616,0.510123,-0.539116,7.43221,73.7269,73.7269,1.0,1.0,1
120329,31.05.2024 15:36:39.510000,689.584,702.85,9.65685,7.728,7.38,31.1126,4.522,4.54261,22.5712,32.6336,628.765,628.845,12.9208,9.96616,0.510123,-0.539116,7.43221,73.7269,73.7269,1.0,1.0,1
120330,31.05.2024 15:36:39.520000,691.232,694.94,9.65882,7.604,7.379,31.2182,4.49494,4.49715,22.1975,27.0381,627.13,627.25,12.9237,11.1374,0.552993,-0.53624,7.43217,70.6887,70.6887,1.0,1.0,1
120331,31.05.2024 15:36:39.530000,691.232,694.94,9.65882,7.604,7.379,31.2182,4.49494,4.49715,22.1975,27.0381,627.13,627.25,12.9237,11.1374,0.552993,-0.53624,7.43217,70.6887,70.6887,1.0,1.0,1
120332,31.05.2024 15:36:39.540000,691.479,689.419,9.65296,7.572,7.397,31.218,4.47642,4.4659,19.9541,24.7126,625.435,625.63,12.6068,11.6274,0.49237,-0.497303,7.43226,70.6887,70.6887,1.0,1.0,1
120333,31.05.2024 15:36:39.550000,691.644,694.693,9.65278,7.569,7.402,31.2261,4.49369,4.46188,21.6628,25.0739,622.05,622.515,11.5905,11.9085,0.575267,-0.506999,7.43274,64.6629,64.6629,1.0,1.0,1
120334,31.05.2024 15:36:39.560000,695.846,694.693,9.65278,7.569,7.381,31.1291,4.50586,4.46943,21.6628,25.0739,622.05,622.515,11.5905,11.9085,0.575267,-0.506999,7.43274,64.5978,64.5978,1.0,1.0,1
120335,31.05.2024 15:36:39.570000,695.846,694.693,9.65278,7.569,7.381,31.1291,4.50586,4.46943,21.6628,25.0739,622.05,622.515,11.5905,11.9085,0.575267,-0.506999,7.43274,64.5978,64.5978,1.0,1.0,1
120336,31.05.2024 15:36:39.580000,693.539,689.749,9.66178,7.497,7.393,31.1004,4.52997,4.50094,21.3117,23.8283,620.365,620.98,10.9372,12.7416,0.612514,-0.461398,7.43269,61.6609,61.6609,1.0,1.0,1
120337,31.05.2024 15:36:39.590000,693.539,689.749,9.66178,7.497,7.393,31.1004,4.52997,4.50094,21.3117,23.8283,620.365,620.98,10.9372,12.7416,0.612514,-0.461398,7.43269,61.6609,61.6609,1.0,1.0,1
120338,31.05.2024 15:36:39.600000,687.195,685.217,9.6616,7.446,7.413,31.1185,4.5253,4.51578,22.7935,29.131,618.62,619.39,10.5826,13.6514,0.634647,-0.387814,7.43316,58.2972,58.2972,1.0,1.0,1
120339,31.05.2024 15:36:39.610000,693.374,682.086,9.66545,7.47,7.377,31.1626,4.45533,4.51348,23.8162,26.7801,616.925,617.785,9.99447,14.1319,0.568237,-0.400622,7.4333,58.2972,58.2972,1.0,1.0,1
120340,31.05.2024 15:36:39.620000,687.689,689.007,9.66545,7.465,7.394,31.1423,4.43215,4.50181,21.4505,25.1677,615.22,616.195,9.60111,14.601,0.596442,-0.342928,7.43378,54.3837,54.3837,1.0,1.0,1
120341,31.05.2024 15:36:39.630000,687.689,695.599,9.66545,7.431,7.394,31.1423,4.40838,4.48995,19.9495,26.5532,613.53,614.595,9.28933,15.0744,0.553535,-0.285355,7.43395,54.3837,54.3837,1.0,1.0,1
120342,31.05.2024 15:36:39.640000,687.689,695.599,9.66545,7.431,7.394,31.1423,4.40838,4.48995,19.9495,26.5532,613.53,614.595,9.28933,15.0744,0.553535,-0.285355,7.43395,54.3837,54.3837,1.0,1.0,1
120343,31.05.2024 15:36:39.650000,689.007,695.599,9.65691,7.431,7.397,31.1396,4.38924,4.48185,17.5619,24.8107,611.825,612.92,9.30824,15.577,0.532104,-0.336649,7.43395,50.7089,50.7089,1.0,1.0,1
120344,31.05.2024 15:36:39.660000,691.479,691.314,9.65103,7.428,7.392,31.1082,4.38442,4.42619,16.9931,22.2293,610.09,611.24,9.32347,15.796,0.543849,-0.391913,7.43477,46.9473,46.9473,1.0,1.0,1
120345,31.05.2024 15:36:39.670000,689.749,686.947,9.65103,7.459,7.394,31.0315,4.38795,4.40984,16.9931,22.2293,610.09,611.24,9.32347,15.796,0.543849,-0.391913,7.43477,47.0558,47.0558,1.0,1.0,1
120346,31.05.2024 15:36:39.680000,689.172,686.535,9.65103,7.473,7.393,31.0315,4.38629,4.40232,19.065,21.0376,608.34,609.51,9.17898,15.7587,0.545478,-0.356459,7.43548,43.5402,43.5402,1.0,1.0,1
120347,31.05.2024 15:36:39.690000,689.172,686.535,9.66637,7.473,7.393,31.122,4.37968,4.38623,19.065,21.0376,608.34,609.51,9.17898,15.7587,0.545478,-0.356459,7.43548,43.5402,43.5402,1.0,1.0,1
120348,31.05.2024 15:36:39.700000,690.655,697.659,9.66637,7.433,7.368,31.1702,4.37742,4.38074,17.129,19.7106,606.625,607.82,8.92234,15.3094,0.479957,-0.407181,7.43537,39.5833,39.5833,1.0,1.0,1
120349,31.05.2024 15:36:39.710000,690.655,685.135,9.66637,7.424,7.368,31.1702,4.36986,4.38043,18.0834,18.2991,604.925,606.205,8.84067,14.9125,0.509307,-0.455616,7.43573,39.5833,39.5833,1.0,1.0,1
120350,31.05.2024 15:36:39.720000,690.655,685.135,9.66637,7.424,7.368,31.1702,4.36986,4.38043,18.0834,18.2991,604.925,606.205,8.84067,14.9125,0.509307,-0.455616,7.43573,39.5833,39.5833,1.0,1.0,1
120351,31.05.2024 15:36:39.730000,690.161,685.135,9.67833,7.424,7.383,31.1465,4.36377,4.38652,16.9868,18.4246,603.245,604.58,8.80647,15.0324,0.530845,-0.421341,7.43573,36.0316,36.0316,1.0,1.0,1
120352,31.05.2024 15:36:39.740000,688.019,690.161,9.65886,7.484,7.405,31.1139,4.38112,4.39294,16.0136,20.3354,601.555,602.95,8.86724,15.4931,0.559612,-0.451838,7.43627,29.579,29.579,1.0,1.0,1
