,time,Pinceur Inf Mesure de courant,Pinceur Sup Mesure de courant,Mandrin - Vitesse Actuelle,Pinceur Sup Mesure vitesse lineaire,Pinceur Inf Mesure vitesse lineaire,Mandrin - Mesure Expansion,Pinceur Nord Position entrefer estimee,Pinceur Sud Position entrefer estimee,Pinceur Nord Force entrefer calibree,Pinceur Sud Force entrefer calibree,Guides Nord Entree Position mesuree,Guides Nord Sortie Position mesuree,Guides Nord Entree Force pour regulateur PI,Guides Nord Sortie Force pour regulateur PI,Guides Sud Entree Force pour regulateur PI,Guides Sud Sortie Force pour regulateur PI,Mandrin - Vitesse Actuelle F10,_Excentrage largeur bande jauge bob,_Excentrage largeur bande jauge bob.1,TDB pinceur,Fenetre,Declancheur
0,30.05.2024 08:30:36.000000,100.854,40.3747,10.7271,12.082,12.037,31.0883,3.47362,2.7562,26.2364,6.259,519.745,520.525,5.71679,8.00249,0.686828,0.189638,10.1221,80.5266,80.5266,1.0,1.0,1
1,30.05.2024 08:30:36.010000,100.854,40.3747,10.7271,12.082,12.037,31.0883,3.47362,2.7562,26.2364,6.259,519.745,520.525,5.71679,8.00249,0.686828,0.189638,10.1221,80.5266,80.5266,1.0,1.0,1
2,30.05.2024 08:30:36.020000,108.105,114.368,10.7279,11.978,11.932,30.9992,3.37634,2.79858,28.9371,17.3312,518.035,518.775,5.74993,7.94014,0.678741,0.167936,10.1226,80.5266,80.5266,1.0,1.0,1
3,30.05.2024 08:30:36.030000,134.061,129.858,10.7248,11.924,11.806,31.0488,2.96911,2.89054,18.5758,21.9654,516.355,517.08,5.43664,7.12942,0.624404,0.162058,10.1225,76.5697,76.5697,1.0,1.0,1
4,30.05.2024 08:30:36.040000,134.061,129.858,10.7129,11.924,11.806,31.0483,2.84972,2.93314,4.66134,23.0876,514.86,515.585,4.65662,5.5614,0.638335,0.166159,10.1228,72.5911,72.5911,1.0,1.0,1
5,30.05.2024 08:30:36.050000,134.061,129.858,10.7129,11.924,11.806,31.0483,2.84972,2.93314,4.66134,23.0876,514.86,515.585,4.65662,5.5614,0.638335,0.166159,10.1228,72.5911,72.5911,1.0,1.0,1
6,30.05.2024 08:30:36.060000,148.727,157.544,10.7129,11.899,11.814,31.0634,2.77077,2.96254,0.219473,29.9826,513.505,514.255,3.98316,4.6676,0.659744,0.212339,10.1228,67.1296,67.1296,1.0,1.0,1
7,30.05.2024 08:30:36.070000,148.727,157.544,10.7129,11.899,11.814,31.0634,2.77077,2.96254,0.219473,29.9826,513.505,514.255,3.98316,4.6676,0.659744,0.212339,10.1228,67.1296,67.1296,1.0,1.0,1
8,30.05.2024 08:30:36.080000,202.533,147.162,10.725,11.88,11.662,31.0094,2.80864,2.99354,0.219473,29.9826,513.505,514.255,3.98316,4.6676,0.659744,0.212339,10.1232,62.9847,62.9847,1.0,1.0,1
9,30.05.2024 08:30:36.090000,335.11,286.496,10.7248,11.663,11.451,31.0655,3.04906,2.98041,8.44252,30.4701,510.98,511.63,3.72222,5.0596,0.654407,0.156012,10.1238,59.2303,59.2303,1.0,1.0,1
